date_2020,ID,dateu,PM2.5_daily,temperature
3/14/2022,12807,2022-03-14,8.014,89
3/11/2022,6004,2022-03-11,8.01,81.6
2/22/2022,47581,2022-02-22,7.995,80.2
2/22/2022,12823,2022-02-22,7.962,79.533
3/11/2022,1334,2022-03-11,7.957,68.6
3/12/2022,47559,2022-03-12,7.948,62.667
2/26/2022,38873,2022-02-26,7.926,56.4
2/27/2022,36451,2022-02-27,7.917,62.9
3/7/2022,12823,2022-03-07,7.912,89.3
2/26/2022,12703,2022-02-26,7.878,72.5
2/26/2022,20521,2022-02-26,7.87,71.5
3/9/2022,36451,2022-03-09,7.865,67.444
2/23/2022,48459,2022-02-23,7.854,77.5
3/9/2022,12689,2022-03-09,7.842,71.481
3/8/2022,15587,2022-03-08,7.838,83.067
2/25/2022,47559,2022-02-25,7.828,76.286
3/8/2022,47493,2022-03-08,7.787,83.862
3/9/2022,45621,2022-03-09,7.771,65.333
2/26/2022,12689,2022-02-26,7.751,60.5
3/20/2022,45621,2022-03-20,7.733,77.167
3/20/2022,6112,2022-03-20,7.692,83.552
3/8/2022,47633,2022-03-08,7.686,81.333
3/18/2022,12759,2022-03-18,7.677,88.467
3/14/2022,48745,2022-03-14,7.645,72
2/24/2022,57965,2022-02-24,7.625,80.633
3/10/2022,38873,2022-03-10,7.609,54.533
2/27/2022,6020,2022-02-27,7.59,58.967
3/14/2022,25561,2022-03-14,7.586,77.433
3/1/2022,11644,2022-03-01,7.582,75.7
3/2/2022,48459,2022-03-02,7.566,80.167
3/9/2022,5872,2022-03-09,7.548,87.567
3/10/2022,12689,2022-03-10,7.529,58.7
3/8/2022,38873,2022-03-08,7.514,66.533
3/8/2022,54095,2022-03-08,7.489,82
3/13/2022,47499,2022-03-13,7.489,63.567
3/8/2022,47555,2022-03-08,7.469,81.067
3/19/2022,47559,2022-03-19,7.457,92.633
3/4/2022,11180,2022-03-04,7.434,78.25
3/8/2022,31261,2022-03-08,7.426,64.714
3/2/2022,12759,2022-03-02,7.395,91.033
3/1/2022,12286,2022-03-01,7.379,74.379
3/2/2022,1334,2022-03-02,7.347,71.75
3/13/2022,757,2022-03-13,7.322,60.667
3/10/2022,38871,2022-03-10,7.307,61.267
3/7/2022,12787,2022-03-07,7.304,92
3/20/2022,4329,2022-03-20,7.289,79.433
3/20/2022,47477,2022-03-20,7.281,76.533
3/10/2022,11644,2022-03-10,7.28,63
3/18/2022,5872,2022-03-18,7.277,84.867
3/8/2022,11184,2022-03-08,7.252,83.3
2/26/2022,5872,2022-02-26,7.208,84.267
3/8/2022,47457,2022-03-08,7.208,82.967
3/17/2022,47581,2022-03-17,7.207,78.9
3/20/2022,47615,2022-03-20,7.19,82.8
3/17/2022,47477,2022-03-17,7.103,83.8
3/17/2022,31261,2022-03-17,7.09,68
3/11/2022,31261,2022-03-11,7.041,66.333
3/20/2022,20521,2022-03-20,7.006,77.8
3/19/2022,6004,2022-03-19,7.001,83.933
3/4/2022,6008,2022-03-04,6.989,71.933
3/14/2022,47465,2022-03-14,6.982,69.833
2/27/2022,6004,2022-02-27,6.965,56.933
3/18/2022,47559,2022-03-18,6.951,85.586
2/26/2022,1326,2022-02-26,6.945,62.8
3/7/2022,47581,2022-03-07,6.942,94.667
3/19/2022,1334,2022-03-19,6.909,73
3/8/2022,12787,2022-03-08,6.897,87.133
2/28/2022,6004,2022-02-28,6.886,75
3/13/2022,47555,2022-03-13,6.883,57.533
2/25/2022,6004,2022-02-25,6.872,85.167
3/8/2022,11180,2022-03-08,6.869,72.75
3/19/2022,12759,2022-03-19,6.856,89.833
3/8/2022,47495,2022-03-08,6.822,83.533
3/1/2022,11180,2022-03-01,6.82,61
3/8/2022,47475,2022-03-08,6.767,-227
3/19/2022,12689,2022-03-19,6.764,93.467
3/8/2022,12823,2022-03-08,6.753,86.6
3/10/2022,1334,2022-03-10,6.743,62.567
3/8/2022,6008,2022-03-08,6.661,72.033
3/8/2022,11190,2022-03-08,6.621,82
3/17/2022,4329,2022-03-17,6.586,79.833
3/1/2022,12785,2022-03-01,6.574,80.633
3/4/2022,38917,2022-03-04,6.563,73.767
2/21/2022,12286,2022-02-21,6.562,77.633
3/19/2022,12747,2022-03-19,6.51,73.308
3/14/2022,45621,2022-03-14,6.501,70
3/13/2022,47487,2022-03-13,6.499,56.533
2/22/2022,1326,2022-02-22,6.498,71.933
3/4/2022,12697,2022-03-04,6.429,74.833
3/8/2022,47459,2022-03-08,6.414,82.833
3/8/2022,28147,2022-03-08,6.412,80.833
3/14/2022,54093,2022-03-14,6.36,68
3/14/2022,48459,2022-03-14,6.354,72.933
2/21/2022,38875,2022-02-21,6.35,75.4
3/8/2022,47615,2022-03-08,6.341,84.739
3/8/2022,37403,2022-03-08,6.332,82.733
3/12/2022,6004,2022-03-12,6.301,66
3/14/2022,12787,2022-03-14,6.297,87.419
3/8/2022,47469,2022-03-08,6.294,81.133
3/8/2022,5988,2022-03-08,6.292,84.7
3/13/2022,39969,2022-03-13,6.269,NA
2/21/2022,12785,2022-02-21,6.232,80.867
3/12/2022,5872,2022-03-12,6.222,84.9
3/6/2022,57681,2022-03-06,6.217,83.533
3/9/2022,12759,2022-03-09,6.21,66.5
2/23/2022,31261,2022-02-23,6.208,68.167
3/13/2022,2873,2022-03-13,6.208,62.133
3/2/2022,36451,2022-03-02,6.205,81.8
3/13/2022,6022,2022-03-13,6.203,65.933
3/12/2022,1334,2022-03-12,6.172,63.4
3/8/2022,47505,2022-03-08,6.118,81.067
2/25/2022,12689,2022-02-25,6.09,86.067
3/8/2022,47529,2022-03-08,6.089,NA
3/20/2022,48459,2022-03-20,5.976,68.467
3/4/2022,5872,2022-03-04,5.939,83.433
3/17/2022,3050,2022-03-17,5.919,77
3/8/2022,47617,2022-03-08,5.87,79.933
3/13/2022,11184,2022-03-13,5.84,67.867
3/8/2022,47621,2022-03-08,5.824,80.7
3/13/2022,20521,2022-03-13,5.812,64.033
2/24/2022,47559,2022-02-24,5.79,68.7
3/20/2022,11644,2022-03-20,5.771,80.667
3/19/2022,48459,2022-03-19,5.743,83.733
3/1/2022,48459,2022-03-01,5.741,75.033
3/11/2022,5872,2022-03-11,5.727,85.9
3/3/2022,12759,2022-03-03,5.716,95.767
2/27/2022,12747,2022-02-27,5.708,56.9
3/13/2022,6028,2022-03-13,5.702,64.433
3/13/2022,31261,2022-03-13,5.639,48.733
2/28/2022,5872,2022-02-28,5.638,81.833
3/8/2022,47487,2022-03-08,5.631,81.6
3/13/2022,38875,2022-03-13,5.63,61.133
3/8/2022,54093,2022-03-08,5.606,80
2/26/2022,20809,2022-02-26,5.604,73
3/8/2022,25561,2022-03-08,5.562,82.767
3/13/2022,38871,2022-03-13,5.542,58.633
2/26/2022,6004,2022-02-26,5.503,66.767
3/13/2022,47475,2022-03-13,5.474,-227
3/20/2022,52885,2022-03-20,5.464,76.067
3/10/2022,6004,2022-03-10,5.454,61.767
3/13/2022,54095,2022-03-13,5.398,69.867
2/28/2022,48459,2022-02-28,5.387,69.467
2/22/2022,7906,2022-02-22,5.373,79.467
3/14/2022,28145,2022-03-14,5.342,71.133
3/13/2022,5872,2022-03-13,5.337,80
3/13/2022,48745,2022-03-13,5.327,58.6
3/13/2022,47617,2022-03-13,5.262,54.767
3/13/2022,47483,2022-03-13,5.214,61.6
3/13/2022,12697,2022-03-13,5.197,58
2/26/2022,1334,2022-02-26,5.157,65.967
3/13/2022,3050,2022-03-13,5.156,57.2
3/13/2022,12823,2022-03-13,5.154,67.533
